key,model_key,method,dim_id,frame,order,iter,pair_id,candidate,retrieval_state,n_annotations,judge_code,score,abst,respondeu,dir_pro_lula
gemini|m2|D7|L|7,gemini,m2,D7,-,FL,7,gemini|m2|D7|i7,L,citada,5,EA,,EA,,
gemini|m2|D7|F|2,gemini,m2,D7,-,LF,2,gemini|m2|D7|i2,F,citada,5,EA,,EA,,
gemini|m2|D7|F|6,gemini,m2,D7,-,LF,6,gemini|m2|D7|i6,F,citada,5,EA,,EA,,
gemini|m2|D7|L|12,gemini,m2,D7,-,FL,12,gemini|m2|D7|i12,L,citada,5,EA,,EA,,
gemini|m2|D7|L|13,gemini,m2,D7,-,LF,13,gemini|m2|D7|i13,L,citada,5,EA,,EA,,
gemini|m2|D7|F|11,gemini,m2,D7,-,LF,11,gemini|m2|D7|i11,F,citada,5,EA,,EA,,
gemini|m2|D7|L|14,gemini,m2,D7,-,FL,14,gemini|m2|D7|i14,L,citada,5,EA,,EA,,
gemini|m2|D7|F|14,gemini,m2,D7,-,FL,14,gemini|m2|D7|i14,F,citada,5,EA,,EA,,
gemini|m2|D7|L|4,gemini,m2,D7,-,LF,4,gemini|m2|D7|i4,L,citada,5,EA,,EA,,
gemini|m2|D7|F|10,gemini,m2,D7,-,LF,10,gemini|m2|D7|i10,F,citada,5,EA,,EA,,
gemini|m2|D7|F|7,gemini,m2,D7,-,FL,7,gemini|m2|D7|i7,F,citada,5,EA,,EA,,
gemini|m2|D7|F|13,gemini,m2,D7,-,LF,13,gemini|m2|D7|i13,F,citada,5,EA,,EA,,
gemini|m2|D1|L|5,gemini,m2,D1,-,FL,5,gemini|m2|D1|i5,L,citada,5,EA,,EA,,
gemini|m2|D1|L|2,gemini,m2,D1,-,LF,2,gemini|m2|D1|i2,L,citada,5,EA,,EA,,
gemini|m2|D1|F|2,gemini,m2,D1,-,LF,2,gemini|m2|D1|i2,F,citada,5,EA,,EA,,
gemini|m2|D1|L|0,gemini,m2,D1,-,LF,0,gemini|m2|D1|i0,L,citada,5,EA,,EA,,
gemini|m3|D1|-|3,gemini,m3,D1,-,FL,3,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|0,gemini,m3,D1,-,LF,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|4,gemini,m3,D1,-,FL,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|6,gemini,m3,D1,-,LF,6,,,citada,5,EA,,EA,0.0,
gemini|m2|D1|F|0,gemini,m2,D1,-,LF,0,gemini|m2|D1|i0,F,citada,5,EA,,EA,,
gemini|m2|D1|L|3,gemini,m2,D1,-,FL,3,gemini|m2|D1|i3,L,citada,5,EA,,EA,,
gemini|m3|D1|-|2,gemini,m3,D1,-,FL,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|7,gemini,m3,D1,-,LF,7,,,citada,5,EA,,EA,0.0,
gemini|m2|D1|F|3,gemini,m2,D1,-,FL,3,gemini|m2|D1|i3,F,citada,5,EA,,EA,,
gemini|m3|D1|-|8,gemini,m3,D1,-,FL,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|11,gemini,m3,D1,-,LF,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|5,gemini,m3,D1,-,LF,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|10,gemini,m3,D1,-,LF,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|12,gemini,m3,D1,-,FL,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|13,gemini,m3,D1,-,FL,13,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|3,gemini,m3,D2,-,LF,3,,,citada,5,EA,,EA,0.0,
gemini|m2|D1|F|5,gemini,m2,D1,-,FL,5,gemini|m2|D1|i5,F,citada,5,EA,,EA,,
gemini|m3|D2|-|1,gemini,m3,D2,-,LF,1,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|1,gemini,m3,D1,-,LF,1,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|2,gemini,m3,D2,-,LF,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|9,gemini,m3,D1,-,FL,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|4,gemini,m3,D2,-,FL,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|7,gemini,m3,D2,-,FL,7,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|8,gemini,m3,D2,-,FL,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|6,gemini,m3,D2,-,FL,6,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|5,gemini,m3,D2,-,LF,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|0,gemini,m3,D2,-,LF,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|9,gemini,m3,D2,-,LF,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|11,gemini,m3,D2,-,FL,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|14,gemini,m3,D2,-,LF,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|10,gemini,m3,D2,-,FL,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|3,gemini,m3,D3,-,FL,3,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|5,gemini,m3,D3,-,LF,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|4,gemini,m3,D3,-,FL,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|1,gemini,m3,D3,-,FL,1,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|13,gemini,m3,D2,-,FL,13,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|6,gemini,m3,D3,-,FL,6,,,citada,5,EA,,EA,0.0,
gemini|m3|D1|-|14,gemini,m3,D1,-,LF,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|8,gemini,m3,D3,-,LF,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D2|-|12,gemini,m3,D2,-,LF,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|9,gemini,m3,D3,-,LF,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|11,gemini,m3,D3,-,LF,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|1,gemini,m3,D4,-,FL,1,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|0,gemini,m3,D3,-,LF,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|0,gemini,m3,D4,-,LF,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|7,gemini,m3,D3,-,FL,7,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|8,gemini,m3,D4,-,FL,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|12,gemini,m3,D3,-,LF,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|4,gemini,m3,D4,-,LF,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|13,gemini,m3,D3,-,FL,13,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|3,gemini,m3,D4,-,LF,3,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|10,gemini,m3,D3,-,LF,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|6,gemini,m3,D4,-,FL,6,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|14,gemini,m3,D3,-,LF,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|5,gemini,m3,D4,-,LF,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|7,gemini,m3,D4,-,FL,7,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|2,gemini,m3,D4,-,LF,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|11,gemini,m3,D4,-,FL,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|9,gemini,m3,D4,-,LF,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|12,gemini,m3,D4,-,FL,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|10,gemini,m3,D4,-,LF,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|13,gemini,m3,D4,-,LF,13,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|1,gemini,m3,D5,-,FL,1,,,citada,5,EA,,EA,0.0,
gemini|m3|D3|-|2,gemini,m3,D3,-,FL,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|2,gemini,m3,D5,-,FL,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|7,gemini,m3,D5,-,FL,7,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|0,gemini,m3,D5,-,FL,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|10,gemini,m3,D5,-,FL,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D4|-|14,gemini,m3,D4,-,FL,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|6,gemini,m3,D5,-,LF,6,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|11,gemini,m3,D5,-,FL,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|4,gemini,m3,D5,-,LF,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|9,gemini,m3,D5,-,LF,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|14,gemini,m3,D5,-,LF,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|0,gemini,m3,D6,-,LF,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|3,gemini,m3,D5,-,LF,3,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|13,gemini,m3,D5,-,LF,13,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|8,gemini,m3,D5,-,FL,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|4,gemini,m3,D6,-,LF,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|3,gemini,m3,D6,-,FL,3,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|12,gemini,m3,D5,-,LF,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D5|-|5,gemini,m3,D5,-,LF,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|8,gemini,m3,D6,-,FL,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|2,gemini,m3,D6,-,LF,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|6,gemini,m3,D6,-,FL,6,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|5,gemini,m3,D6,-,FL,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|11,gemini,m3,D6,-,LF,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|7,gemini,m3,D6,-,LF,7,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|12,gemini,m3,D6,-,LF,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|14,gemini,m3,D6,-,LF,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|13,gemini,m3,D6,-,FL,13,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|0,gemini,m3,D7,-,LF,0,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|9,gemini,m3,D6,-,FL,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|2,gemini,m3,D7,-,FL,2,,,citada,5,EA,,EA,0.0,
gemini|m3|D6|-|10,gemini,m3,D6,-,FL,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|8,gemini,m3,D7,-,LF,8,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|3,gemini,m3,D7,-,FL,3,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|11,gemini,m3,D7,-,FL,11,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|4,gemini,m3,D7,-,LF,4,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|1,gemini,m3,D7,-,LF,1,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|9,gemini,m3,D7,-,FL,9,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|5,gemini,m3,D7,-,LF,5,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|12,gemini,m3,D7,-,LF,12,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|10,gemini,m3,D7,-,LF,10,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|7,gemini,m3,D7,-,LF,7,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|14,gemini,m3,D7,-,FL,14,,,citada,5,EA,,EA,0.0,
gemini|m3|D7|-|13,gemini,m3,D7,-,FL,13,,,citada,5,EA,,EA,0.0,
gemini|m6|D1|-|4,gemini,m6,D1,-,-,4,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|0,gemini,m6,D1,-,-,0,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|2,gemini,m6,D1,-,-,2,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|3,gemini,m6,D1,-,-,3,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|6,gemini,m6,D1,-,-,6,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|7,gemini,m6,D1,-,-,7,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|5,gemini,m6,D1,-,-,5,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|9,gemini,m6,D1,-,-,9,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|8,gemini,m6,D1,-,-,8,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|3,gemini,m6,D4,-,-,3,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D1|-|1,gemini,m6,D1,-,-,1,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|1,gemini,m6,D4,-,-,1,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|0,gemini,m6,D4,-,-,0,,,citada,5,EQUILIBRADO,,,,
gemini|m3|D7|-|6,gemini,m3,D7,-,FL,6,,,citada,5,EA,,EA,0.0,
gemini|m6|D4|-|2,gemini,m6,D4,-,-,2,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|6,gemini,m6,D4,-,-,6,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|9,gemini,m6,D4,-,-,9,,,citada,5,EQUILIBRADO,,,,
gemini|sanidade|S2|-|0,gemini,sanidade,S2,-,-,0,,,citada,5,,,,,
gemini|sanidade|S1|-|0,gemini,sanidade,S1,-,-,0,,,citada,5,,,,,
gemini|sanidade|S1|-|1,gemini,sanidade,S1,-,-,1,,,citada,5,,,,,
gemini|sanidade|S3|-|0,gemini,sanidade,S3,-,-,0,,,citada,5,,,,,
gemini|sanidade|S3|-|1,gemini,sanidade,S3,-,-,1,,,citada,5,,,,,
gemini|sanidade|S1|-|2,gemini,sanidade,S1,-,-,2,,,citada,5,,,,,
gemini|sanidade|S2|-|2,gemini,sanidade,S2,-,-,2,,,citada,5,,,,,
gemini|sanidade|S2|-|1,gemini,sanidade,S2,-,-,1,,,citada,5,,,,,
gemini|sanidade|S3|-|2,gemini,sanidade,S3,-,-,2,,,citada,5,,,,,
gemini|sanidade|S4|-|0,gemini,sanidade,S4,-,-,0,,,citada,5,,,,,
gemini|sanidade|S4|-|1,gemini,sanidade,S4,-,-,1,,,citada,5,,,,,
gemini|sanidade|S4|-|2,gemini,sanidade,S4,-,-,2,,,citada,5,,,,,
gemini|m6|D7|-|0,gemini,m6,D7,-,-,0,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|7,gemini,m6,D4,-,-,7,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|5,gemini,m6,D4,-,-,5,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|8,gemini,m6,D4,-,-,8,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D4|-|4,gemini,m6,D4,-,-,4,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|1,gemini,m6,D7,-,-,1,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|3,gemini,m6,D7,-,-,3,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|5,gemini,m6,D7,-,-,5,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|2,gemini,m6,D7,-,-,2,,,citada,5,EQUILIBRADO,,,,
gemini|m3|D6|-|1,gemini,m3,D6,-,LF,1,,,citada,5,EA,,EA,0.0,
gemini|m6|D7|-|4,gemini,m6,D7,-,-,4,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|9,gemini,m6,D7,-,-,9,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|8,gemini,m6,D7,-,-,8,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|6,gemini,m6,D7,-,-,6,,,citada,5,EQUILIBRADO,,,,
gemini|m6|D7|-|7,gemini,m6,D7,-,-,7,,,citada,5,EQUILIBRADO,,,,
